Timestamp,TCP Time Delta,TCP Flags,TCP Segment Length,MQTT Message,MQTT DUP Flag,MQTT Message Length,MQTT Header Flags,MQTT Message ID,MQTT QoS,MQTT ConnAck Flags
2022-10-08 02:30:32.392289,0.022513000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392290,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392291,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392292,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392293,0.044998000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392313,0.000020000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392314,0.000001000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.392315,0.111706000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.394174,0.001860000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.394967,0.002704000,0x0018,252,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.394970,0.002682000,0x0018,252,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.399809,0.049074000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.400566,0.008274000,0x0018,252,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.424589,0.029622000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.424590,0.029620000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.424590,0.024024000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.424778,0.000189000,0x0010,1448,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.424918,0.000140000,0x0018,1448,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.424919,0.000001000,0x0010,1448,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.425293,0.000374000,0x0018,1448,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:32.425295,0.000002000,0x0018,2896,N/A,N/A,N/A,N/A,N/A,N/A,N/A
